Date,AAPL,MSFT,ASML.AS,^GSPC,^IRX,EURUSD=X
2016-01-01,,,,,,1.0859060287475586
<<<<<<< Updated upstream
2021-08-10,142.26748657226562,275.4908752441406,645.3739013671875,4436.75,0.050000000745058,1.17384672164917
2021-08-11,142.521484375,275.9814758300781,640.0142211914062,4442.41015625,0.0450000017881393,1.172333002090454
2021-08-12,145.48216247558594,278.7320861816406,640.58837890625,4460.830078125,0.0430000014603138,1.1741899251937866
2021-08-13,145.68739318847656,281.6558532714844,637.0469970703125,4468.0,0.0450000017881393,1.173626184463501
2021-08-16,147.66114807128906,283.3390197753906,636.090087890625,4479.7099609375,0.0579999983310699,1.179467797279358
2021-08-17,146.75242614746094,281.87713623046875,636.1856689453125,4448.080078125,0.0630000010132789,1.177994966506958
2021-08-18,143.01010131835938,280.15228271484375,638.004150390625,4400.27001953125,0.0549999997019767,1.1709738969802856
2021-08-19,143.34228515625,285.9724426269531,635.8984985351562,4405.7998046875,0.0430000014603138,1.1703298091888428
2021-08-20,144.79820251464844,293.2862854003906,643.746826171875,4441.669921875,0.0430000014603138,1.1676595211029053
2021-08-23,146.28341674804688,293.5657043457031,656.8590698242188,4479.52978515625,0.0399999991059303,1.1697548627853394
2021-08-24,146.19544982910156,291.6096496582031,654.0835571289062,4486.22998046875,0.0480000004172325,1.1744533777236938
2021-08-25,144.96429443359375,291.0218505859375,658.8690185546875,4496.18994140625,0.0450000017881393,1.175309181213379
2021-08-26,144.16305541992188,288.2080078125,658.773193359375,4470.0,0.0430000014603138,1.177440166473389
2021-08-27,145.1988067626953,288.8151550292969,673.3212280273438,4509.3701171875,0.0430000014603138,1.1756407022476196
2021-08-30,149.61532592773438,292.5443420410156,679.1596069335938,4528.7900390625,0.0379999987781047,1.1799006462097168
2021-08-31,148.35491943359375,290.8966064453125,674.2783813476562,4522.68017578125,0.0399999991059303,1.1796904802322388
2021-09-01,149.01930236816406,290.8484191894531,683.5621948242188,4524.08984375,0.0399999991059303,1.1810280084609983
2021-09-02,150.13323974609375,290.193115234375,691.2191162109375,4536.9501953125,0.0399999991059303,1.1840906143188477
2021-09-03,150.76837158203125,290.1834411621094,690.8362426757812,4535.43017578125,0.0399999991059303,1.1876484155654907
2021-09-06,150.76837158203125,290.1834411621094,709.1166381835938,4535.43017578125,0.0399999991059303,1.1885942220687866
2021-09-07,153.10365295410156,289.2584533691406,698.8758544921875,4520.02978515625,0.0350000001490116,1.187507390975952
2021-09-08,151.55979919433594,289.2872619628906,691.410400390625,4514.06982421875,0.0399999991059303,1.184356927871704
2021-09-09,150.54359436035156,286.43505859375,690.4534301757812,4493.27978515625,0.0379999987781047,1.1819101572036743
2021-09-10,145.5603485107422,284.9510498046875,700.6942749023438,4458.580078125,0.0379999987781047,1.182592272758484
2021-09-13,146.12704467773438,286.1844482421875,703.4699096679688,4468.72998046875,0.0379999987781047,1.1811953783035278
