,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA
,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio
,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,8749.721093826938,8794.038225225519,7612.085189791047,7650.703381274152,8794.393475154955,8838.61480086447,4116.7554936560555,4137.476524254994,15.283259737591447,15.356387686562893,23670.31411027863,23790.60230299364,10036.796027922745,10469.834468800576,7534.9814834800145,7614.677910599399,12388.524616353998,13446.176878038938,4209.32213649544,4572.320790778402,13.251889947539597,13.945618946607194,23324.23665866252,24224.10104300728
2025-09-02,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,8594.459453307487,8638.012077640948,7521.826182036617,7559.999938893835,8611.100542761073,8654.419335550465,4068.0741304834496,4088.555454442933,15.062858636552317,15.134901332280656,23288.851399936553,23407.261273343847,9731.034787511462,10150.881132977549,7305.435592694214,7382.704145585152,12011.127755582878,13036.560309456894,4081.0892268931216,4433.029479820472,12.848183994277129,13.520779213334245,22613.69036133091,23486.14140239014
2025-09-03,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,8578.552571941933,8622.0268709199,7456.600031035985,7494.452614851983,8955.81881843891,9000.83500123622,4094.960275471893,4115.573986592356,14.954504514152902,15.026013675056848,23484.92965101479,23604.30501214825,9606.074161831955,10020.529070193528,7106.317198253746,7181.479704216043,12365.334844904679,13421.007313597245,4110.085260290143,4464.526039611376,12.61964989257843,13.280281479711958,23212.77652600825,24108.340705157963
2025-09-04,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9641.580937440256,9690.289579512408,7379.669559626708,7417.1433384222355,8775.814601258542,8819.944444742905,4075.8925049930617,4096.412326565544,14.906244353529154,14.9775158817916,24188.56983859278,24311.409918332225,11326.505532593459,11815.188602647193,6890.349460746399,6963.227706675658,12023.64372542975,13050.144812016553,4067.256694720437,4418.004073735744,12.502633504035078,13.157139348922025,24089.207823608824,25018.58529841222
2025-09-05,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9430.38500234819,9478.053717340079,7329.726182243395,7366.954040251678,9367.511115305115,9414.554467650267,4110.829543305174,4131.521394572402,14.99377070864401,15.065473215972798,24408.932462563982,24532.857606085767,11022.008202766483,11497.553708940975,6749.189571743001,6820.574789609642,12887.594813674406,13987.854467222514,4161.839931591243,4520.743870401333,12.666434490119038,13.329515224668679,24894.4967254616,25854.94277551958
2025-09-08,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9220.10792947717,9266.74124185896,8034.207992659452,8074.904713417789,9325.121147026422,9371.955771509814,4079.513275375935,4100.050925592567,18.93896101917289,19.030089611757145,24775.614354353726,24901.345036551942,10686.429493467609,11147.496426932017,8118.85227272621,8204.724218113863,12806.25842512695,13899.574102861268,4066.8497113743447,4417.561993430532,20.30265398752703,21.365486525749084,24262.82561526388,25198.901378610877
2025-09-09,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9091.95933379433,9137.961643525,7937.66459786311,7977.885939724476,9558.52168608755,9606.505572941978,4037.457244718314,4057.787811379337,18.549465272604365,18.638675991275342,24711.562383352582,24836.977674162423,10442.994999393604,10893.55893035837,7962.062537159974,8046.276139821634,13153.772063610977,14276.756212538692,3957.3168852263,4298.583402096967,19.960006726720195,21.004901873203128,23931.569397148047,24854.865077822353
2025-09-10,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9139.39281806902,9185.628689893523,7818.096010278524,7857.728597379416,9418.354322381781,9465.648026268329,4002.212801248005,4022.3698245537657,18.14936763791358,18.23660827905971,24519.30491681554,24643.77353341147,10447.9025390033,10898.678206192972,7719.9032225543515,7801.555540598383,12931.630242547419,14035.649356756428,3860.759756742684,4193.699491636488,19.54718355105111,20.570467636049035,23203.000591765132,24098.187608944754
2025-09-11,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9946.525494171332,9996.73568078024,7718.267325599941,7757.408357062989,9254.601940019145,9301.08932849625,3972.094440695584,3992.1031614370086,17.801240069718798,17.88676653352816,24984.6518611758,25111.41184237089,11600.852571418078,12101.372368413511,7520.168060664954,7599.707808318787,12625.688076799215,13703.587823805998,3773.4094874975685,4098.816410893693,19.10160154784507,20.10155966512742,23368.321794835792,24269.887012717
2025-09-12,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9840.753831083808,9890.443198877141,7617.771551912633,7656.417742996941,9068.138478315555,9113.707722211797,4021.207434908874,4041.457987637514,17.380866414751384,17.464322962075666,24720.140111110042,24845.597638582145,11510.337724466921,12006.952250488332,7294.941101759725,7372.098655913141,12306.247307262143,13356.875263411017,3900.5880373369914,4236.962437430873,18.523334935604225,19.49302112037792,23273.98510988839,24171.91075644456
2025-09-15,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9825.022550040412,9874.634457132825,7823.1590671485,7862.816584700567,8893.91570922658,8938.627081613624,3982.0503292872245,4002.1080727437406,16.98783760107024,17.06935887768729,24728.131250429185,24853.628126206815,11556.441785119272,12055.045474862602,7791.285153385914,7873.6924679565645,11992.821057501907,13016.690703666656,3782.5505475969694,4108.745767162216,17.959039531900963,18.899185169089428,23792.58980451066,24710.523561131657
2025-09-16,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9670.532299133913,9719.383497477436,7813.3976141820285,7853.007066418452,10339.027188002307,10390.854277650296,3969.313010354654,3989.308035355523,17.079504581976405,17.161477226067777,25596.299172776,25726.070900398056,11368.82335184506,11859.33222790492,7808.884983992922,7891.478449467905,14202.332512133227,15414.835983517543,3743.57999374934,4066.414515761719,18.1559338667126,19.106386811790863,26367.57602819023,27384.854446194047
2025-09-17,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9462.260159594745,9510.085827603718,7889.6591713754015,7929.644134904094,10062.486669011274,10112.952075375148,3937.8295306009736,3957.6695312015745,16.780061626488266,16.86055981588301,25258.279043948816,25386.386363183996,11072.674529119833,11550.406038368217,7910.54192158578,7994.210598026552,13819.92907357964,14999.785407860287,3635.3956222529087,3948.900665552512,17.69844612474066,18.6249498433629,25564.8292451754,26551.137164540665
2025-09-18,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9253.393309260184,9300.190518583446,7775.049633195122,7814.470260282595,9882.539929902885,9932.11927997537,3907.916622287895,3927.609331969328,16.728084855593465,16.80832711178772,24828.174424721634,24954.163912282238,10752.510711396875,11216.428724778,7677.8765691803865,7759.084377290978,13574.06592946961,14732.932055595067,3528.070996505541,3832.3207028519705,17.628887285811196,18.551749638266205,24968.447806445813,25931.74693782583
2025-09-19,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9084.682955125785,9130.649436026606,7686.5687775206,7725.55372558868,12008.605963410337,12068.654045476675,3903.39400994317,3923.064450317911,16.441321742234432,16.52015197917239,26175.314259195224,26307.93705243076,10455.806295635932,10906.922971095548,7465.987687698265,7544.954377255684,16810.957775542734,18246.168832791744,3505.074922138726,3807.3415196191054,17.233443331784752,18.135604415250953,26057.737657920065,27063.06230790181
2025-09-22,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9724.75600969616,9773.874205152964,7915.016027262966,7955.125847745446,11596.868438615387,11654.889128431927,3900.454614734237,3920.1105815506867,16.129489346435047,16.20678412317225,26588.081217811443,26722.736472220604,11503.219821096473,11999.527244555546,8011.1682817315395,8095.901268867066,16306.433344980025,17698.571363139654,3486.721701397066,3787.405575052814,16.71248339628624,17.58737251959895,26950.430986843152,27990.19633233815
2025-09-23,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10865.363469926602,10920.098007314065,7858.79252467333,7898.625501082724,11322.58227398469,11379.252380939792,3892.4374666996364,3912.0539571438535,16.378850538504885,16.457373167739753,27296.33595585784,27434.478650882265,13316.00674972964,13890.527023488261,7867.485218475571,7950.698490293393,16001.979374705938,17368.125078186364,3453.1326270746877,3750.9198849851305,17.115101687841186,18.011067652684613,27836.10322181601,28910.038384403786
2025-09-24,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10587.473595146568,10640.839805032896,7875.880361922152,7915.797478704278,11066.573813546815,11121.983336908443,3912.530209733116,3932.2456366819024,16.076726035103306,16.153761005721254,26905.620207414395,27041.839021246153,12958.373570385158,13517.46372939813,7859.677215025185,7942.807902701387,15705.135121314415,17045.938178621036,3462.5092565255723,3761.105125362433,16.602857843528632,17.472008130698892,27026.732449666983,28069.4415557606
2025-09-25,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10356.708545111174,10408.938469753162,7762.236259748184,7801.593793888195,10812.599150311571,10866.75810448074,3897.081766128258,3916.7211250653872,15.857248458929309,15.933202723733132,26416.070724382775,26549.87900051024,12646.181130676416,13191.801719622485,7627.616342514503,7708.292555358371,15354.56459577298,16665.438204601975,3387.909919124405,3680.0725765773605,16.27328901171913,17.12518655556597,26447.070036956447,27467.415386080218
2025-09-26,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10304.595096773433,10356.568415216308,7710.938967350945,7750.043914037108,10478.309598470842,10530.822513584115,3909.016201325179,3928.714325324919,15.885530520553669,15.961624046000725,26097.653894608015,26229.89428883496,12643.945169589215,13189.469287798967,7482.581473730512,7561.723673401932,14888.155327556753,16159.209923817576,3381.662190640779,3673.286063710326,16.43247980478051,17.292710897273498,25670.320104155122,26660.697930212686
2025-09-29,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10059.577463610523,10110.34431720474,7675.891819682205,7714.82419449604,10188.074997549174,10239.1587998294,3918.9707686423203,3938.7179088512075,15.949056416912935,16.025462743361075,25659.130368677936,25789.211476601628,12295.445683100817,12825.933760540605,7432.529274501145,7511.142079182438,14458.743736818878,15693.137943388252,3411.318476265483,3705.4998137969346,16.482729668179804,17.34559131281119,24896.140892902462,25856.650376021236
2025-09-30,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9819.785036086621,9869.371153702587,7608.209628348253,7646.8087365980855,10077.895600014774,10128.436879830573,3894.477066697898,3914.103600116049,15.671295843338573,15.746334478963671,25296.76726781694,25425.064102755885,11941.215106637555,12456.419874930067,7295.291829067414,7372.453092813664,14309.011124562352,15530.622127247056,3334.1337591637034,3621.6589303266474,15.990101307053104,16.82717413354386,24406.11711833767,25347.721162077392
2025-10-01,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9577.170618044916,9625.56210422409,7551.102948959742,7589.420864381057,9804.079399766391,9853.27241082158,3883.773467800372,3903.347296783919,15.634035789438737,15.708890956859083,24835.99980794927,24962.02782763374,11578.230470631781,12077.77423511379,7175.079645600976,7250.96944218576,13893.812391260512,15079.976406275215,3297.9810437545652,3582.388518857041,15.851760613601755,16.681591382455583,23814.57669604242,24733.358721393553
2025-10-02,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9357.849051141266,9405.160599694702,7472.080232549938,7510.009040753282,9671.954234685403,9720.496662493846,3867.9458903612467,3887.4417844811956,15.38358192991473,15.457203864551683,24473.486854255647,24597.729863081233,11239.192664628807,11724.108613371436,6984.997010093028,7058.876329685847,13684.986085581018,14853.321858626563,3243.3586754073403,3523.0556898796162,15.368852126228544,16.173402906875946,23450.117877449404,24354.838841973047
2025-10-03,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9179.37679693205,9225.809549545846,7474.931429721601,7512.874277196812,10325.36091487697,10377.120711906364,3841.8310871826457,3861.198392222462,15.153746688400588,15.226236916162858,24773.495314829812,24899.21556289451,10955.267166511892,11427.933124850419,6920.477747289048,6993.674655818599,14649.519586814518,15900.201003965563,3146.1099693550323,3417.4205623838934,14.910845176300079,15.691419550246422,23524.007831265044,24431.579518784372
2025-10-06,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,8993.137949261258,9038.653663291876,7401.426903315003,7439.007815095293,10024.422626911472,10074.700606239183,3818.3549872029034,3837.6066961158476,14.98266301226316,15.054310825384594,24314.77001415176,24438.231502537354,10638.222996567032,11097.21005651404,6734.598926194483,6805.829820879027,14206.577556310267,15419.443442163927,3050.2848178310282,3313.3317522655307,14.572873511135276,15.33575525814945,22857.784480756156,23739.652833417615
