Date,Loss,VaR_Normal,ES_Normal,VaR_t,ES_t,VaR_HS,ES_HS,VaR_EWMA,ES_EWMA,VaR_FHS,ES_FHS
2022-11-03,28006.74792576932,36596.56547673921,36779.911676247335,43852.374409944874,48614.183440028304,43081.85940277511,48010.767713228146,51205.55452987701,51457.69026720662,69281.1025988216,69405.62947470648
2022-11-04,-17828.789028803756,36680.34974655748,36863.98490859142,43934.0476075957,48681.94267259258,43081.85940277511,48010.767713228146,52147.737426468506,52404.512464778505,70335.19198348845,70410.28749482201
2022-11-07,-14471.313077012972,36663.17827487231,36846.87085433676,43926.081135989516,48680.155652301815,43081.85940277511,48010.767713228146,51569.74568676676,51823.67469841425,67234.40695001521,67300.07860120658
2022-11-08,-4150.475747173963,36660.50657704161,36844.17479288555,43926.27907583879,48685.82471311767,43081.85940277511,48010.767713228146,50674.189972919754,50923.70927545847,63570.62162432033,63640.85999088512
2022-11-09,21033.382614779468,36660.878952462896,36844.54470532482,43930.981671088026,48693.156942670554,43081.85940277511,48010.767713228146,49187.343707787724,49429.54179131423,58504.45051118816,58501.87570066444
2022-11-10,-66489.13520071865,36618.462358398254,36801.962831028315,43825.09770309835,48543.72967008656,43081.85940277511,48010.767713228146,49171.99867713252,49414.1212018519,58357.5759469968,58410.344594519476
2022-11-11,-16013.3545024445,36804.5671927477,36989.42161043345,44360.52928612546,49342.853492624396,43081.85940277511,48010.767713228146,60895.87963625355,61195.73045621614,89264.5852367438,89607.74695977729
2022-11-14,11346.7358042522,36809.43731263761,36994.36382149014,44311.24881338008,49247.83378953345,43081.85940277511,48010.767713228146,59741.73740448329,60035.905237409366,83392.64470084924,83706.70692554844
2022-11-15,-10749.552956037389,36811.931403541304,36996.86560596379,44309.454999234695,49242.36387038362,43081.85940277511,48010.767713228146,58281.53263352629,58568.5104299425,77322.48551538156,77593.17724833034
2022-11-16,2460.7804555310645,36802.504857561245,36987.34950305732,44315.41174487947,49272.00996020474,43081.85940277511,48010.767713228146,56837.086708016934,57116.95206435111,71825.234804421,72123.02290317582
2022-11-17,-1560.5882690034086,36806.67661436814,36991.524868290544,44304.06896487317,49247.476293701424,43081.85940277511,48010.767713228146,55123.438247213846,55394.86561235439,66011.39731380089,66210.7178243663
2022-11-18,488.5871432579448,36771.71710674304,36956.2508675147,44252.914805690685,49216.77771437473,43081.85940277511,48010.767713228146,53451.554297434435,53714.74931949662,60699.01217553829,61002.60194351817
2022-11-21,9182.234939382974,36766.79257473409,36951.31912867448,44270.9939351708,49253.36461631326,43081.85940277511,48010.767713228146,51823.95249499818,52079.13321891823,55774.43311551409,55852.67194386109
2022-11-22,-12381.170294670052,36786.53260595923,36971.08853710003,44228.757476413346,49158.689646363186,43081.85940277511,48010.767713228146,50516.89276630773,50765.63753867031,52175.394509822414,52159.861054245805
2022-11-23,-8129.249381622018,36784.58170437106,36969.11678634328,44235.163219032875,49173.93365849345,43081.85940277511,48010.767713228146,49483.48736857764,49727.14366110031,49793.143520585334,49718.8158246188
2022-11-25,7129.966062516684,36647.940772217975,36832.01950513052,44021.85721177008,48919.52289607719,43081.85940277511,47902.648325031514,48199.14101478228,48436.4731962222,46593.77294367922,46405.66979852112
2022-11-28,18539.576213865763,36660.87217005065,36844.97281601655,43981.718198542185,48836.67613141416,43081.85940277511,47902.648325031514,46907.089463160024,47138.059593185266,43544.172604558815,43294.86317655844
2022-11-29,8961.796542453174,36608.224299455505,36792.12181910182,43853.812175560684,48657.78334522314,43081.85940277511,47902.648325031514,46689.054229130765,46918.95075542296,45048.54630852732,44754.53658383028
2022-11-30,-44737.43595025448,36627.839323392436,36811.74117138228,43851.46309859349,48631.79233721251,43081.85940277511,47902.648325031514,45553.86597482663,45778.172843314416,42690.97045594096,42403.06899767115
2022-12-01,127.51848481061842,36725.421952486635,36910.01276738883,44104.24351509534,48953.713738585946,43081.85940277511,47902.648325031514,50995.487544204756,51246.58891339195,61767.49240815222,62165.87767764095
2022-12-02,1855.558181329631,36729.36894851239,36913.953143169645,44116.19493947076,48968.26299326646,43081.85940277511,47902.648325031514,49442.01295493635,49685.465027780905,56827.98975152826,57261.154171083166
2022-12-05,12293.690442919658,36734.66883257308,36919.252780664,44113.9126546534,48957.2998376345,43081.85940277511,47902.648325031514,47947.47028479561,48183.563241591786,52468.83724017281,52883.09216707887
2022-12-06,19559.130227144495,36690.82548022746,36875.2513383774,44036.212612598625,48862.54039348619,43081.85940277511,47902.648325031514,47011.67786070469,47243.16298315552,50193.95756518759,50588.27471566649
2022-12-07,8851.869408633462,36692.764441385436,36877.19740105073,44040.265249333366,48867.79259038136,43081.85940277511,47902.648325031514,46922.4286034941,47153.474263322576,50712.0416340661,51114.368394575795
2022-12-08,-4994.599788916752,36712.30992446674,36896.74978810682,44037.12818512303,48840.38234487873,43081.85940277511,47902.648325031514,45771.76617976563,45997.14598710431,47812.95284267377,48151.96787814196
2022-12-09,6237.132794133635,36681.23716418721,36865.613771526005,44076.919813521316,48941.180859938046,43081.85940277511,47902.648325031514,44468.546416032405,44687.50917977009,44586.4205854656,44843.94474244445
2022-12-12,-15052.606101641244,36650.505117537046,36834.78432451816,44081.55215501639,48978.2007242113,43081.85940277511,47902.648325031514,43260.10260618561,43473.11500235449,41854.015532959645,42037.04967788074
2022-12-13,-12362.948061861602,36558.42157439253,36742.46283873666,43930.05109701107,48796.53899119933,43081.85940277511,47902.648325031514,42810.3284253184,43021.126137049905,41975.89424037306,42256.420232858
2022-12-14,6004.543097672138,36486.77323468021,36670.64096318768,43841.36738099812,48711.29474346172,43081.85940277511,47902.648325031514,42099.77209229599,42307.07103037714,41090.04323841806,41412.94794735471
2022-12-15,34211.07776104438,36333.21965065492,36516.02774884048,43413.13292469245,48111.3669422986,43081.85940277511,47902.648325031514,40960.40481677084,41162.09351958081,40652.32945717818,40595.11047212763
2022-12-16,11599.3216735741,36458.968833711144,36642.214943007246,43576.00189084151,48287.8601819244,43081.85940277511,47945.89060858229,44239.503282065496,44457.33823925967,52152.35386915596,51879.720426466454
2022-12-19,14263.145463674124,36477.23862801787,36660.533634929925,43539.59515488563,48208.28343678996,43081.85940277511,47945.89060858229,43398.08742972505,43611.77926205165,50108.81951565643,49608.0020413382
2022-12-20,-2765.411854014777,36511.984160637076,36695.3470541991,43516.45653811382,48132.83779876866,43081.85940277511,47945.89060858229,42853.81232135507,43064.82414743979,48985.34666656281,48304.91110246758
2022-12-21,-12799.315606487668,36510.76403738297,36694.12831533825,43513.99928442544,48130.44247035951,43081.85940277511,47945.89060858229,41578.18569020483,41782.91634105074,43834.42553072261,44774.75881267444
2022-12-22,19497.453284795352,36301.386118558476,36484.0100810182,43132.77380954675,47620.99228936107,42808.19801316642,47421.89295016572,40966.03705268088,41167.75348857502,42843.52004525852,43640.60721168671
2022-12-23,-4361.9798868627595,36284.92116825998,36467.178127779305,42953.53899316231,47354.93119774059,42808.19801316642,47421.89295016572,41242.73684745077,41445.81575090168,44508.720697922654,45323.47074650194
2022-12-27,10333.756935426432,36282.28475400631,36464.54646392581,42945.07375252741,47344.501467131304,42808.19801316642,47421.89295016572,40063.497430196556,40260.76976827214,41729.787304165184,42494.97011081698
2022-12-28,15983.153584364154,36305.19296150169,36487.46639297475,42945.633374883626,47321.44463434529,42808.19801316642,47421.89295016572,39286.81513128276,39480.263091985515,40332.73605360975,41058.89816231673
2022-12-29,-22840.77728839969,36345.64641095778,36528.001468652954,42939.591950044276,47271.326122956605,42808.19801316642,47421.89295016572,39163.73775345268,39356.57968214011,40980.40329325789,41731.741504776255
2022-12-30,1618.9991735429776,36358.11863065802,36540.649688950936,42915.196282590274,47206.92534806002,42808.19801316642,47421.89295016572,40139.431143399794,40337.077378466485,44630.54914731772,45476.52782455698
2023-01-03,8574.052087370415,36348.54636862158,36531.05734351033,42941.99294636474,47261.20236364128,42808.19801316642,47421.89295016572,38927.55608168796,39119.23505372935,41639.862417640834,42431.92007485125
2023-01-04,9498.598586283715,36347.23677992559,36529.743995588055,42943.93681667947,47265.64956927744,42808.19801316642,47421.89295016572,38056.595557918045,38243.98592736814,39839.52074005446,40587.44892068239
2023-01-05,16869.16679027328,36355.44301865499,36537.84101327856,42943.57363128822,47266.06955322081,42808.19801316642,47421.89295016572,37292.13000631334,37475.756153555776,38461.58104687401,39147.53082886671
2023-01-06,-19108.13737555876,36398.41798991285,36580.9203264322,42923.83030311514,47191.7021011566,42808.19801316642,47421.89295016572,37412.08571022694,37596.30251838753,39809.26115803389,40532.02846493322
2023-01-09,-4842.48026999294,36408.160832959664,36590.773223380886,42894.71078617111,47125.02602251108,42808.19801316642,47421.89295016572,37871.41479023919,38057.893331083455,41901.70886239974,42663.80847785221
2023-01-10,-5285.8833609629455,36408.43879487908,36591.03032336939,42922.41780113979,47170.84775172601,42808.19801316642,47421.89295016572,36821.24149488831,37002.54899090007,39423.70896687063,40142.100956458686
2023-01-11,-22118.481427562663,36359.19025953918,36541.65655666679,42929.709224032034,47229.4482374003,42808.19801316642,47421.89295016572,35826.362895482234,36002.771617298145,37257.72530406544,37930.84211686615
2023-01-12,-2586.647791078104,36374.20152424118,36556.826319287764,42909.425149871764,47168.9597248346,42808.19801316642,47421.89295016572,36950.98572272095,37132.93207826366,41380.53115667173,42157.28274587974
2023-01-13,-6226.159830946993,36367.89809205036,36550.51923870709,42916.84609314218,47188.80395609524,42808.19801316642,47421.89295016572,35855.61883508748,36032.171612913946,38767.72861827635,39470.61382967689
2023-01-17,-1129.2883684595172,36363.63838530522,36546.193815121085,42957.758913288104,47265.52376723901,42808.19801316642,47421.89295016572,34943.88966172254,35115.95309245607,36817.12745128623,37510.777541231975
2023-01-18,9632.531766085523,36336.38309626089,36518.87288468729,43002.92512655765,47367.509802875684,42808.19801316642,47421.89295016572,33885.46892136398,34052.320696912335,34575.19730011288,35224.19081690435
2023-01-19,1377.1761369398373,36335.77841981269,36518.26640698809,43003.58091295975,47369.158476205565,42808.19801316642,47421.89295016572,33308.56163583588,33472.57272456533,33910.15827078536,34540.74319383277
2023-01-20,-27691.44355669739,36294.2487805735,36476.36309002542,42910.92185073181,47272.249157241175,42808.19801316642,47421.89295016572,32303.38245562634,32462.44405018319,32088.482747667294,32827.99565258264
2023-01-23,-14193.661919641048,36323.019019539985,36505.39211453564,42940.27157462601,47275.808542424966,42808.19801316642,47421.89295016572,35069.83969754964,35242.523305243296,40543.60293268756,41581.18367886866
2023-01-24,2439.2030669961364,36314.73690217302,36497.16361467938,42901.00124741875,47217.46550052831,42808.19801316642,47421.89295016572,34950.20550318411,35122.30003307003,40472.256005403375,41508.47328026409
2023-01-25,7831.044532092055,36311.642241936795,36493.9457477035,42942.95032985484,47297.65345850139,42808.19801316642,47421.89295016572,33913.976550930165,34080.968697816475,38009.00239748492,39058.30103994315
2023-01-26,-18200.14341781791,36328.29139772349,36510.58676619196,42954.259950064734,47298.61882651601,42808.19801316642,47421.89295016572,33182.246558256855,33345.63567256354,36560.337752774925,37568.26757372708
2023-01-27,-7814.7744199627405,36318.367796357445,36500.744519248685,42935.63618749965,47271.632627021725,42808.19801316642,47421.89295016572,33801.74029956153,33968.17979605173,38608.457565561504,39676.9223703301
2023-01-30,18181.18952603264,36291.77468965051,36474.1155932361,42951.48233327241,47325.89743250409,42808.19801316642,47421.89295016572,33073.17159069659,33236.02362074313,37103.70145783683,38120.87449828059
2023-01-31,-14224.37411095912,36336.84049361082,36519.31015787689,42927.172582377454,47243.68327903606,42808.19801316642,47421.89295016572,33697.78236093835,33863.7099693776,39051.46895789425,40106.17646291033
2023-02-01,-12185.831489240638,36332.89063141415,36515.42243597665,42875.21186374315,47159.82882452813,42808.19801316642,47421.89295016572,33661.67457532689,33827.424389321146,39197.704822252694,40236.17091108047
2023-02-02,-37525.63712057716,36332.18264024376,36514.70626577497,42878.40810498969,47166.55995330804,42808.19801316642,47421.89295016572,33366.75029146993,33531.0479006702,38678.317224156264,39710.679879025774
2023-02-03,7605.750967980576,36392.78479393489,36575.7937502205,43027.71033268436,47341.45048715938,42808.19801316642,47421.89295016572,38778.767177542104,38969.71351422006,51304.055119588564,52652.968457447816
2023-02-06,10911.892281684752,36406.1918599095,36589.22598594121,42994.01999485801,47271.581034178875,42808.19801316642,47421.89295016572,37846.38785423447,38032.74316264778,48461.99718499657,49688.75751233273
2023-02-07,-26611.94900144123,36429.64372875365,36612.72495893408,42954.0926902147,47181.608143273654,42808.19801316642,47421.89295016572,37216.54992531894,37399.80391685241,46535.092390515565,47672.57876045887
2023-02-08,23450.036759923165,36453.686500068856,36637.00653974036,42963.59196382155,47159.15043069254,42808.19801316642,47421.89295016572,39139.85381985452,39332.57814424563,50587.92542275723,51801.826247802535
2023-02-09,15420.379554075444,36519.2728861419,36702.80237790592,42986.804086322474,47142.49387712028,42808.19801316642,47421.89295016572,40231.503626877944,40429.60322611036,52444.298461996026,53684.52562973998
2023-02-10,375.5607171903577,36553.80425485099,36737.42711034066,42950.43847663458,47050.97395239734,42808.19801316642,47421.89295016572,39983.40278790814,40180.28074061138,51172.51791061025,52371.10139556947
2023-02-13,-14707.993830552316,36558.090730151125,36741.684496781105,42989.573290314176,47110.14341120959,42808.19801316642,47421.89295016572,38765.93798821135,38956.82115406456,47814.86984976583,48874.18630261299
2023-02-14,188.4184743811619,36560.56598623221,36744.2266784496,42937.10934341733,47018.396334958124,42808.19801316642,47421.89295016572,38508.100209989556,38697.71378470328,46921.295900815436,47946.96603261639
2023-02-15,-6721.596174952916,36563.11955283284,36746.77939112166,42938.511781599314,47017.51721496198,42808.19801316642,47421.89295016572,37335.14273047349,37518.98067202262,43907.57074759174,44855.973866474465
2023-02-16,15121.473054615342,36559.38843252584,36743.06102749844,42917.66245438511,46988.20162700366,42808.19801316642,47421.89295016572,36399.84376515838,36579.07630214919,41662.55094222762,42561.612695731266
2023-02-17,8827.01489870531,36589.21440945155,36772.97268374172,42888.6537177192,46914.202475676895,42808.19801316642,47421.89295016572,36327.68081757962,36506.55802479883,41731.178004192014,42649.644778294685
2023-02-21,21590.027602092057,36608.68980529225,36792.45636451179,42888.800214094124,46894.35732061295,42808.19801316642,47421.89295016572,35578.34766132997,35753.535158134146,40079.532827144394,40926.7976106511
2023-02-22,1049.382339164364,36667.05309552894,36850.99714068846,42892.84929235611,46851.855749861556,42808.19801316642,47421.89295016572,36622.78312877994,36803.11341739834,43023.08322113642,43995.49809192024
2023-02-23,-3439.7162112109745,36669.098659301075,36853.04378021856,42890.91544038155,46846.33919399348,42808.19801316642,47421.89295016572,35512.1405326427,35687.00202607943,40355.45847773171,41272.53586377166
2023-02-24,16081.336184513988,36661.64168717914,36845.58361819458,42895.69232651941,46862.65406874679,42808.19801316642,47421.89295016572,34486.044936573846,34655.853943575064,38031.106743108125,38886.151556366975
2023-02-27,-5271.4472785425,36679.74274533201,36863.744032669696,42900.217253970586,46855.1374442408,42808.19801316642,47421.89295016572,34668.4879297386,34839.195284566034,39017.56754054794,39909.30427495295
2023-02-28,1801.138285496445,36676.26602318337,36860.2747398717,42887.96293385127,46839.579005820204,42808.19801316642,47421.89295016572,33746.303592393415,33912.470118984835,37001.206783145775,37828.511680384065
2023-03-01,7050.474519529076,36668.27595119109,36852.12983490408,42918.51256135231,46905.640470817634,42808.19801316642,47421.89295016572,32734.349376454622,32895.53304865218,34880.282374694194,35641.6065087061
2023-03-02,-11004.425342416407,36683.72492520295,36867.58002472979,42921.01907117875,46893.221775385544,42808.19801316642,47421.89295016572,31990.414579596345,32147.935122856947,33589.24101514436,34293.028529919255
2023-03-03,-19509.517958316977,36684.00894767848,36867.89638546913,42886.36588238906,46835.57119913547,42808.19801316642,47421.89295016572,31643.41006791162,31799.221963756652,33478.60190784526,34176.172300904385
2023-03-06,-9405.821588320709,36691.85164833789,36875.86542493159,42841.07472620895,46747.16950154421,42808.19801316642,47421.89295016572,32631.5799705989,32792.25760707127,36881.0763882393,37685.36538868963
2023-03-07,12118.44897595261,36692.03934717542,36876.06730013866,42825.57890308121,46721.4149129896,42808.19801316642,47421.89295016572,32088.285397976666,32246.28785635726,35899.718864981514,36677.31253088908
2023-03-08,-2745.130780958571,36720.05870148153,36904.132744594855,42806.915384882916,46663.90635001687,42808.19801316642,47421.89295016572,31867.930398644192,32024.847830786108,35813.182312291334,36588.071431446064
2023-03-09,12975.912186719605,36718.101677152445,36902.177252732195,42804.21707097615,46661.92072018155,42808.19801316642,47421.89295016572,30936.678027145656,31089.00998012455,33836.206239252555,34553.447155045054
2023-03-10,13817.91930936695,36748.263392181405,36932.39771091367,42779.72546734038,46593.56080357748,42808.19801316642,47421.89295016572,30892.180236349966,31044.293082566033,34354.6824322677,35073.964259106986
2023-03-13,-9388.782335331223,36772.6450337244,36956.74049442888,42792.62988375908,46598.31568438517,42808.19801316642,47421.89295016572,30968.796572595813,31121.286677033342,35048.94584330496,36032.27600244113
2023-03-14,-19616.318396405102,36716.35390376986,36900.31888075956,42761.93025360074,46596.60652051748,42808.19801316642,47421.89295016572,30498.289137529664,30648.46246715343,34194.82823048479,35211.55448374078
2023-03-15,-8205.818846952368,36717.853342085815,36901.94009629534,42727.63335055224,46533.51601446648,42808.19801316642,47421.89295016572,31611.4963810808,31767.15113418939,37388.724962664404,38455.93354791032
2023-03-16,-26627.746060348603,36711.37705603427,36895.48168911732,42703.245804103324,46501.53300615222,42808.19801316642,47421.89295016572,31003.132845904274,31155.792021874513,36117.03848439758,37094.34929059761
2023-03-17,-1957.5882320831008,36729.28421802637,36913.62346991949,42719.80258810788,46500.140364445484,42808.19801316642,47421.89295016572,33671.30157286064,33837.098790113065,42614.92176370584,43723.31662524791
2023-03-20,1740.8475171814748,36727.84872000813,36912.18849721188,42718.82530990646,46500.26105272727,42808.19801316642,47421.89295016572,32664.59105294489,32825.43123572036,40046.41907207645,41035.31342975913
2023-03-21,-14112.801750882856,36733.97356478976,36918.3058089957,42730.81657246928,46512.446515104246,42808.19801316642,47421.89295016572,31685.028628079133,31841.045453378614,37694.26604640397,38591.60822056881
2023-03-22,9936.807439392707,36736.61976618493,36920.98533210902,42716.37580597047,46484.37448417761,42808.19801316642,47421.89295016572,31754.970927650265,31911.33214826847,38003.69786196694,38909.43238562628
2023-03-23,-11498.480522097198,36758.41721495617,36942.81632730322,42695.05630615155,46428.57864117763,42808.19801316642,47421.89295016572,31303.957599704114,31458.09803433472,37056.61230594733,37889.698663000694
2023-03-24,-5495.811571844615,36758.87489072017,36943.31003043887,42660.59558254107,46371.62272881607,42808.19801316642,47421.89295016572,31049.533501961465,31202.421154387725,36652.0249523087,37425.86082498873
2023-03-27,12278.824129735624,36756.03553583585,36940.478833769404,42647.7267407951,46354.38022857116,42808.19801316642,47421.89295016572,30266.099063116617,30415.129090687504,34979.29409217406,35665.14260758601
2023-03-28,5176.68308654647,36782.6613565206,36967.1635582695,42616.069380818946,46278.94086661491,42808.19801316642,47421.89295016572,30166.72788919063,30315.26861390293,35106.59506460674,35754.24921424803
2023-03-29,-13188.254358542956,36793.34699805888,36977.85823805065,42607.56941038573,46254.05930746616,42808.19801316642,47421.89295016572,29396.109871549175,29540.856079360692,33544.47248675747,34127.94016126952
2023-03-30,-5737.837411802981,36785.43499863823,36969.99316542125,42570.18022809675,46200.91098948906,42808.19801316642,47421.89295016572,29474.749603128475,29619.883032343747,34200.15173245161,34769.2661187798
2023-03-31,-16032.301856170332,36785.04080071367,36969.602536928105,42565.207431349925,46193.41313194035,42808.19801316642,47421.89295016572,28763.26977770822,28904.899886004023,32818.373431829525,33340.76441198577
2023-04-03,-2941.706884375134,36784.42578210179,36969.06969498698,42517.02521973753,46113.96363167774,42808.19801316642,47421.89295016572,29345.33740834414,29489.833612956518,34703.08131269918,35239.87115188871
2023-04-04,1370.8141732922572,36785.3778135546,36970.01795192915,42522.76930464169,46121.994225942675,42808.19801316642,47421.89295016572,28500.699165521124,28641.03637824119,32928.43962438346,33423.995399910425
2023-04-05,6294.59877150992,36788.20463008115,36972.846239904524,42521.20314638879,46116.39877555777,42808.19801316642,47421.89295016572,27643.49184573796,27779.608176532187,31224.0910138096,31678.793283505773
2023-04-06,-15809.104325799846,36798.45274047548,36983.111755222315,42503.65407087852,46078.29607084908,42808.19801316642,47421.89295016572,27040.315813001704,27173.46210987774,30255.991862710292,30680.01540326721
2023-04-10,9446.268378362602,36803.28108692977,36988.00351542451,42478.17349496242,46029.38392121831,42808.19801316642,47421.89295016572,27721.16382875458,27857.662615766443,32515.82180064723,32975.46653086637
2023-04-11,9714.845355889574,36823.71109580604,37008.46449473624,42460.716684476494,45981.92307673407,42808.19801316642,47421.89295016572,27410.39937606472,27545.367961419088,32108.45813116769,32572.699101686736
2023-04-12,2684.086904260009,36844.33209912611,37029.120591082254,42440.15730240542,45929.67153702576,42808.19801316642,47421.89295016572,27145.830107139656,27279.495955548635,31821.718012518722,32291.197095469866
2023-04-13,-21820.84369189909,36850.94528201625,37035.69711241496,42476.29451615255,45980.861182254375,42808.19801316642,47421.89295016572,26363.26361901175,26493.076116347678,30317.845336452734,30765.822282958008
2023-04-14,1504.2188953326024,36856.85234496686,37041.757180281806,42453.625611716976,45932.40709985917,42808.19801316642,47421.89295016572,28424.153937533818,28564.114242168915,35512.78152048984,36033.21103211931
2023-04-17,2401.2140148952476,36862.827869471585,37047.72050714231,42471.67685955067,45954.48708291006,42808.19801316642,47421.89295016572,27571.56681741983,27707.328989954975,33572.17047951005,34072.47938958465
2023-04-18,1152.800910369062,36868.35958055738,37053.25407901268,42471.39392299775,45948.108402465215,42808.19801316642,47421.89295016572,26766.622169224767,26898.420800807267,31863.172838965595,32334.73887805653
2023-04-19,-1183.947257100563,36872.547202926005,37057.440488662425,42474.947063145155,45949.12703505454,42808.19801316642,47421.89295016572,25959.515920283593,26087.340367208813,30250.755854582094,30683.62831728541
2023-04-20,2564.145991982177,36825.652505425365,37010.41266933214,42484.68658117717,46002.746152593136,42808.19801316642,47421.89295016572,25177.72507700074,25301.699992121874,28837.25050424675,29288.7371540372
2023-04-21,2356.189644197175,36829.87045327668,37014.63437941558,42481.08283976377,45992.59399736618,42808.19801316642,47421.89295016572,24454.400658461087,24574.813929981807,27566.180064237007,27977.80845938236
2023-04-24,1796.867587612685,36822.63990669126,37007.38868559495,42494.544908321164,46020.72067707547,42808.19801316642,47421.89295016572,23747.406992815057,23864.339033230834,26396.655121451302,26770.3378994772
2023-04-25,15317.764761475726,36825.9104693374,37010.596620648204,42541.471465898656,46093.87800672283,42808.19801316642,47421.89295016572,23046.721943030287,23160.203815914723,25331.423370054632,25715.75033325536
2023-04-26,-16420.100115717287,36851.27677869339,37036.03992551986,42529.631362936096,46054.6708269505,42808.19801316642,47421.89295016572,23988.979724002562,24107.10126659747,28405.89322249391,28775.170972876465
2023-04-27,-26098.808879643668,36810.2118370358,36994.941323094536,42495.60291877865,46030.64744624171,42808.19801316642,47421.89295016572,25069.74424529378,25193.18746367088,31304.800787704044,31800.09993898846
2023-04-28,-5061.0285039844985,36828.508087394395,37013.464387798675,42500.86931472039,46012.522820137776,42808.19801316642,47421.89295016572,28494.921638123233,28635.23040234501,38919.91927038805,39334.59155925101
2023-05-01,1843.367464125627,36819.499103414266,37004.45470607173,42497.3778498967,46016.55567935091,42808.19801316642,47421.89295016572,27776.971478926735,27913.74506235774,36538.05020151331,37266.79824434007
2023-05-02,7588.573177527309,36822.2416662989,37007.1996057293,42495.087076344564,46010.02729704468,42808.19801316642,47421.89295016572,26951.250695964874,27083.95843692328,34550.38402948544,35080.20781486253
2023-05-03,3697.691025324595,36720.87023445599,36905.45309371563,42345.10487317169,45834.82086243898,42808.19801316642,47421.89295016572,26485.59654228517,26616.0114059482,33391.219869412846,33795.31150249338
2023-05-04,4472.373639780031,36730.072435774026,36914.65172643348,42354.735575194994,45840.335314787146,42808.19801316642,47421.89295016572,25765.04217683001,25891.90903661166,31763.90808773628,32145.04325911995
2023-05-05,-21046.819574668236,36736.11500182193,36920.62499384725,42395.20170670583,45901.30936929188,42808.19801316642,47421.89295016572,25109.801236198797,25233.441694875895,30404.72104770097,30786.378805423436
2023-05-08,-2499.0507886621517,36748.98384215831,36933.617967033904,42390.21326826125,45874.05555348785,42808.19801316642,47421.89295016572,27138.716874903672,27272.347697814515,35127.96955850199,35577.49463048803
2023-05-09,5554.214150507943,36735.492961392716,36920.10712874433,42405.41737997575,45911.346476414816,42808.19801316642,47421.89295016572,26350.470128518722,26480.219630810694,33219.82735089294,33648.515187941484
2023-05-10,-15822.092176958064,36703.76349579984,36888.278291095354,42410.01950022696,45943.425559272466,42808.19801316642,47421.89295016572,25743.03065001806,25869.7891252193,31883.311437083594,32327.460992349213
2023-05-11,-6624.61476085301,36708.31076510737,36892.879170838576,42392.981166530815,45908.79277068002,42808.19801316642,47421.89295016572,26537.32794039343,26667.997529043325,33753.686224754856,34219.94991437416
2023-05-12,992.6333262105056,36698.54037527991,36883.11287760614,42382.01312829077,45901.71843375831,42808.19801316642,47421.89295016572,26004.349945297407,26132.395154600028,32506.34732788214,32939.58370557612
2023-05-15,1440.7225951130654,36677.458927369706,36861.97916071471,42410.04643982044,45964.78884600422,42808.19801316642,47421.89295016572,25218.496986952323,25342.67266262907,30793.60393382705,31216.900412254887
2023-05-16,-5625.644283573016,36677.04614538026,36861.56585671767,42410.60779046171,45966.10526751968,42808.19801316642,47421.89295016572,24464.019233239098,24584.47986654441,29260.7960719729,29616.1736863664
2023-05-17,-7821.028899952359,36669.498840695764,36854.022445157214,42401.20999535163,45959.41527298234,42808.19801316642,47421.89295016572,23934.398673808126,24052.251459752286,28354.647528079677,28643.5439762346
2023-05-18,-12104.187586189291,36650.493730170805,36835.004044185225,42400.45634100231,45976.763126994025,42808.19801316642,47421.89295016572,23629.35375965752,23745.704506905797,28033.488198851966,28305.709328093093
2023-05-19,377.6308320656219,36650.595949339724,36835.14889872387,42361.02498955583,45912.73407268458,42808.19801316642,47421.89295016572,23925.296600349047,24043.104567756942,29139.02489092272,29399.629792995962
2023-05-22,-4571.339249624597,36621.13843013765,36805.613454794104,42389.08745263425,45982.75326869086,42808.19801316642,47421.89295016572,23197.43378429674,23311.657761071485,27709.38635326559,27971.655718353137
2023-05-23,14762.871310693365,36550.62659437638,36734.89320713709,42351.30255983803,45977.6787224847,42808.19801316642,47421.89295016572,22641.096834846147,22752.581412970856,26747.023353455086,27081.06520801251
2023-05-24,4917.456674561445,36570.39552590806,36754.57323347271,42347.00091985084,45963.33471412248,42808.19801316642,47421.89295016572,23508.10446688195,23623.858183590954,29050.2463814454,29526.49360176488
2023-05-25,-17074.172274934306,36581.84230797588,36766.00727486268,42366.81317547926,45983.150017034925,42808.19801316642,47421.89295016572,22963.56117158632,23076.63356150319,28048.137032714363,28514.39105847249
2023-05-26,-13218.46286777454,36587.96523349468,36772.19816752495,42350.080195583694,45946.217058119,42808.19801316642,47421.89295016572,24297.089343782944,24416.728015659522,31136.36464388719,31670.605753924636
2023-05-30,132.2193892894956,36580.170502684785,36764.334285361656,42344.91381782655,45949.98452810685,42808.19801316642,47421.89295016572,24731.844436134983,24853.623838578285,32022.05860716815,32662.737512700332
2023-05-31,4757.842085756658,36584.50782346839,36768.64774079808,42376.56540857516,45995.79534438912,42808.19801316642,47421.89295016572,23978.5311913376,24096.60128544197,30382.123126089868,31008.42717834395
2023-06-01,-10494.791073908404,36593.01799644245,36777.16877055391,42366.00019579054,45970.187254643584,42808.19801316642,47421.89295016572,23405.604537623625,23520.85354550803,29228.951655107434,29817.42716636736
2023-06-02,-7714.698733159987,36585.705755198775,36769.88553938511,42331.78370708418,45923.01057123516,42808.19801316642,47421.89295016572,23467.363618821073,23582.916727922962,29510.167492893732,30079.611134780007
